pin,geometry,certified_tot,class
17221101191165,POINT (-87.6209507143 41.8656802919),169433.0,299
17221101191319,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191345,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191357,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191448,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191451,POINT (-87.6209507143 41.8656802919),3000.0,299
17223100151120,POINT (-87.6188566875 41.8570679386),24001.0,299
17223100151155,POINT (-87.6188566875 41.8570679386),46912.0,299
17212111570000,POINT (-87.6281823249 41.8625605295),46000.0,295
17223150560000,POINT (-87.6200443329 41.8552628424),74000.0,295
17221050391015,POINT (-87.6230728876 41.8655484464),19917.0,299
17221050391021,POINT (-87.6230728876 41.8655484464),45189.0,299
17221050391022,POINT (-87.6230728876 41.8655484464),29055.0,299
17221050391075,POINT (-87.6230728876 41.8655484464),21270.0,299
17221050391099,POINT (-87.6230728876 41.8655484464),38310.0,299
17221050391153,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391187,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391214,POINT (-87.6230728876 41.8655484464),3985.0,299
17221091381008,POINT (-87.6215753119 41.8617553402),46808.0,299
17221091381033,POINT (-87.6215753119 41.8617553402),35988.0,299
17221091381035,POINT (-87.6215753119 41.8617553402),31560.0,299
17221091381056,POINT (-87.6215753119 41.8617553402),37872.0,299
17221091381071,POINT (-87.6215753119 41.8617553402),51234.0,299
17223080920000,POINT (-87.6209167439 41.8564625387),112000.0,295
17214180320000,POINT (-87.6289712218 41.854401784),63091.0,391
17223071211049,POINT (-87.6234620525 41.8572848821),21000.0,299
17223071211067,POINT (-87.6234620525 41.8572848821),29000.0,299
17223071211088,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211095,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211121,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211129,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211146,POINT (-87.6234620525 41.8572848821),2500.0,299
17223080580000,POINT (-87.6212954153 41.8556537341),24052.0,295
17212101481007,POINT (-87.6281816314 41.8610519616),35783.0,299
17212101481017,POINT (-87.6281816314 41.8610519616),24043.0,299
17212101481076,POINT (-87.6281816314 41.8610519616),26395.0,299
17212101481085,POINT (-87.6281816314 41.8610519616),23467.0,299
17212101481150,POINT (-87.6281816314 41.8610519616),34595.0,299
17212101481189,POINT (-87.6281816314 41.8610519616),45157.0,299
17212101481191,POINT (-87.6281816314 41.8610519616),67441.0,299
17212101481218,POINT (-87.6281816314 41.8610519616),34595.0,299
17212101481284,POINT (-87.6281816314 41.8610519616),34595.0,299
17212101481346,POINT (-87.6281816314 41.8610519616),2000.0,299
17212101481383,POINT (-87.6281816314 41.8610519616),1000.0,299
17212101481403,POINT (-87.6281816314 41.8610519616),1000.0,299
17212101481411,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481426,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481502,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481524,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481530,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481598,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481603,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481608,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481650,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481662,POINT (-87.6281816314 41.8610519616),5500.0,299
17212140760000,POINT (-87.6277836907 41.8668454221),105900.0,278
17223180200000,POINT (-87.6242146115 41.8533671373),348195.0,592
17225000030000,POINT (-87.6265680959 41.866266584),0.0,EX
17221050331032,POINT (-87.6228743478 41.8647766781),59008.0,299
17221070631029,POINT (-87.6245250813 41.8627332269),5274.0,299
17221070691023,POINT (-87.6245151112 41.8623003172),33833.0,299
17221070691036,POINT (-87.6245151112 41.8623003172),20052.0,299
17221070691075,POINT (-87.6245151112 41.8623003172),36699.0,299
17221070691112,POINT (-87.6245151112 41.8623003172),29860.0,299
17221070691138,POINT (-87.6245151112 41.8623003172),39678.0,299
17221070691198,POINT (-87.6245151112 41.8623003172),24243.0,299
17221070691202,POINT (-87.6245151112 41.8623003172),79908.0,299
17221070691226,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691228,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691260,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691268,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691233,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691305,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691306,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691328,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691345,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691357,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691407,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691435,POINT (-87.6245151112 41.8623003172),2000.0,299
17221101071066,POINT (-87.6202843057 41.8617160379),30311.0,299
17221101071079,POINT (-87.6202843057 41.8617160379),34431.0,299
17221101071142,POINT (-87.6202843057 41.8617160379),23887.0,299
17221101071156,POINT (-87.6202843057 41.8617160379),24793.0,299
17221101071190,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071222,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071247,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071270,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071300,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071361,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071410,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071411,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071446,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071466,POINT (-87.6202843057 41.8617160379),1000.0,299
17225000300000,POINT (-87.6265035659 41.8558478779),0.0,EX
17221050391005,POINT (-87.6230728876 41.8655484464),37292.0,299
17221050391078,POINT (-87.6230728876 41.8655484464),38757.0,299
17221050391165,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391220,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391262,POINT (-87.6230728876 41.8655484464),3985.0,299
17221080670000,POINT (-87.6228657093 41.8603543725),0.0,EX
17223000791072,POINT (-87.6268435493 41.8599651584),1000.0,299
17223060461023,POINT (-87.6243783915 41.8565968215),1500.0,299
17223080940000,POINT (-87.621081668 41.8564658404),53000.0,295
17212101481040,POINT (-87.6281816314 41.8610519616),29325.0,299
17223140371038,POINT (-87.6218142046 41.8547799235),18678.0,299
17223140371080,POINT (-87.6218142046 41.8547799235),4245.0,299
17223140371143,POINT (-87.6218142046 41.8547799235),31413.0,299
17223140371182,POINT (-87.6218142046 41.8547799235),4245.0,299
17221070160000,POINT (-87.6251943637 41.8614893397),0.0,EX
17221080910000,POINT (-87.6237884724 41.8609471282),51064.0,295
17221091310000,POINT (-87.621944535 41.8630100948),106026.0,295
17223020620000,POINT (-87.6229344837 41.8586720584),76000.0,295
17223060601027,POINT (-87.6250708851 41.8559070828),33000.0,299
17223060601043,POINT (-87.6250708851 41.8559070828),19000.0,299
17223060601082,POINT (-87.6250708851 41.8559070828),26000.0,299
17223060601099,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601104,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601156,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601186,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601244,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601295,POINT (-87.6250708851 41.8559070828),28000.0,299
17223060601368,POINT (-87.6250708851 41.8559070828),28000.0,299
17223090590000,POINT (-87.6196879523 41.857021663),69000.0,295
17221070150000,POINT (-87.6251993173 41.8617061352),0.0,EX
17223040591053,POINT (-87.6199089057 41.8584832035),28000.0,299
17223040591129,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591142,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591191,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591227,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591231,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591243,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591290,POINT (-87.6199089057 41.8584832035),501.0,299
17212140300000,POINT (-87.628205518 41.8650201931),72000.0,295
17223100151236,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151259,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151263,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151272,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151312,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151317,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151306,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151366,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151368,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151381,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151409,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151405,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151424,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151430,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151451,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151456,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151457,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151436,POINT (-87.6188566875 41.8570679386),3000.0,299
17223120080000,POINT (-87.6250407985 41.8546611306),47063.0,212
17214090371015,POINT (-87.6276604379 41.8574871195),38012.0,299
17214090371031,POINT (-87.6276604379 41.8574871195),44132.0,299
17221010431001,POINT (-87.6246017115 41.8661404493),25001.0,299
17221010431006,POINT (-87.6246017115 41.8661404493),23000.0,299
17221010431014,POINT (-87.6246017115 41.8661404493),21000.0,299
17221010431027,POINT (-87.6246017115 41.8661404493),21000.0,299
17221010431041,POINT (-87.6246017115 41.8661404493),31000.0,299
17221010431071,POINT (-87.6246017115 41.8661404493),23000.0,299
17221010431104,POINT (-87.6246017115 41.8661404493),25000.0,299
17221010431111,POINT (-87.6246017115 41.8661404493),25000.0,299
17221010431080,POINT (-87.6246017115 41.8661404493),25000.0,299
17221010431139,POINT (-87.6246017115 41.8661404493),40000.0,299
17221010431155,POINT (-87.6246017115 41.8661404493),27000.0,299
17221010431158,POINT (-87.6246017115 41.8661404493),29000.0,299
17221010431160,POINT (-87.6246017115 41.8661404493),26000.0,299
17221010431161,POINT (-87.6246017115 41.8661404493),41000.0,299
17221010431196,POINT (-87.6246017115 41.8661404493),47000.0,299
17221010431255,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431286,POINT (-87.6246017115 41.8661404493),4001.0,299
17221010431309,POINT (-87.6246017115 41.8661404493),4500.0,299
17221010431311,POINT (-87.6246017115 41.8661404493),4000.0,299
17221010431342,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431354,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431386,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431408,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431447,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431450,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431459,POINT (-87.6246017115 41.8661404493),4500.0,299
17221010431460,POINT (-87.6246017115 41.8661404493),4000.0,299
17221010431490,POINT (-87.6246017115 41.8661404493),4001.0,299
17221040381014,POINT (-87.6252509757 41.8644409085),22979.0,299
17221040381073,POINT (-87.6252509757 41.8644409085),29872.0,299
17221040381094,POINT (-87.6252509757 41.8644409085),22979.0,299
17221040381120,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381154,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381160,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381185,POINT (-87.6252509757 41.8644409085),30638.0,299
17223090430000,POINT (-87.619888447 41.8577795706),79000.0,295
17223100151024,POINT (-87.6188566875 41.8570679386),34911.0,299
17223100151037,POINT (-87.6188566875 41.8570679386),36002.0,299
17223100151046,POINT (-87.6188566875 41.8570679386),36004.0,299
17223100151086,POINT (-87.6188566875 41.8570679386),24008.0,299
17223100151174,POINT (-87.6188566875 41.8570679386),25092.0,299
17223100151202,POINT (-87.6188566875 41.8570679386),3000.0,299
17212111640000,POINT (-87.6281764194 41.8623011056),63000.0,295
17225000110000,POINT (-87.6264903055 41.8629134854),0.0,EX
17221080811001,POINT (-87.6228709558 41.8605767515),41000.0,299
17221080811007,POINT (-87.6228709558 41.8605767515),29000.0,299
17221080811021,POINT (-87.6228709558 41.8605767515),22000.0,299
17221080811034,POINT (-87.6228709558 41.8605767515),32000.0,299
17221080811045,POINT (-87.6228709558 41.8605767515),1000.0,299
17223000751010,POINT (-87.6260790146 41.8600739169),43000.0,299
17223020491009,POINT (-87.6226797526 41.8595900363),48001.0,299
17212130510000,POINT (-87.6286423671 41.8647649432),115000.0,278
17223100251007,POINT (-87.6186647779 41.8562800914),56039.0,299
17223100251027,POINT (-87.6186647779 41.8562800914),42843.0,299
17223100251033,POINT (-87.6186647779 41.8562800914),23059.0,299
17223100251095,POINT (-87.6186647779 41.8562800914),23019.0,299
17223100251103,POINT (-87.6186647779 41.8562800914),55998.0,299
17223100251122,POINT (-87.6186647779 41.8562800914),44493.0,299
17223100251143,POINT (-87.6186647779 41.8562800914),24701.0,299
17223100251150,POINT (-87.6186647779 41.8562800914),46112.0,299
17223100251167,POINT (-87.6186647779 41.8562800914),24685.0,299
17223100251335,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251338,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251350,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251484,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251492,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251509,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251514,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251524,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251543,POINT (-87.6186647779 41.8562800914),3434.0,299
17221010381028,POINT (-87.6253048071 41.8662401058),1000.0,299
17221030521024,POINT (-87.6262398461 41.864769137),39900.0,299
17221030521031,POINT (-87.6262398461 41.864769137),35001.0,299
17221030521058,POINT (-87.6262398461 41.864769137),21700.0,299
17221030521077,POINT (-87.6262398461 41.864769137),39900.0,299
17221030521204,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521229,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521263,POINT (-87.6262398461 41.864769137),3720.0,299
17221030521266,POINT (-87.6262398461 41.864769137),3720.0,299
17221060741059,POINT (-87.6261956285 41.861653293),34160.0,299
17221060741066,POINT (-87.6261956285 41.861653293),26036.0,299
17223000420000,POINT (-87.6264049129 41.859683978),0.0,EX
17223020461008,POINT (-87.6228954975 41.8593888251),31564.0,299
17223020461015,POINT (-87.6228954975 41.8593888251),28923.0,299
17223020461019,POINT (-87.6228954975 41.8593888251),38428.0,299
17223020501001,POINT (-87.6235125129 41.8598240498),75775.0,599
17212112980000,POINT (-87.6296281014 41.8668497417),55000.0,295
17221040321004,POINT (-87.6251958694 41.8654225629),28857.0,299
17221040321063,POINT (-87.6251958694 41.8654225629),33381.0,299
17221040321114,POINT (-87.6251958694 41.8654225629),3709.0,299
17221080751001,POINT (-87.6235891349 41.8630650189),38950.0,299
17221080751021,POINT (-87.6235891349 41.8630650189),22800.0,299
17221080751059,POINT (-87.6235891349 41.8630650189),47500.0,299
17221091450000,POINT (-87.6218667161 41.8633374221),94190.0,295
17221101251035,POINT (-87.621200469 41.8662047505),59520.0,299
17221101251047,POINT (-87.621200469 41.8662047505),53760.0,299
17221101251089,POINT (-87.621200469 41.8662047505),61440.0,299
17221101251169,POINT (-87.621200469 41.8662047505),56641.0,299
17221101251238,POINT (-87.621200469 41.8662047505),29760.0,299
17221101251273,POINT (-87.621200469 41.8662047505),58560.0,299
17221101251307,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251344,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251355,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251356,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251360,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251389,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251449,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251456,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251489,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251490,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251498,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251513,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251529,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251542,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251597,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251655,POINT (-87.621200469 41.8662047505),1000.0,299
17223030481033,POINT (-87.621892791 41.8583645342),20001.0,299
17223030481107,POINT (-87.621892791 41.8583645342),37000.0,299
